Frame,Family,Genus,Species,SN,Number,TL
162,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
162,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
162,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
163,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
163,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,2
164,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
164,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
165,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
165,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
165,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
165,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
166,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
166,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,4
166,Labridae,Oxycheilinus,digrammus,Oxycheilinus_digrammus,1,14
167,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
167,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
167,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
167,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
167,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
168,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
168,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
168,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
168,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
168,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
168,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
169,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
169,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
169,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
169,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
169,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
170,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
170,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
170,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
170,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
170,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
170,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
170,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
171,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
171,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
171,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
172,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
172,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
173,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
173,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
173,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
174,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
174,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
174,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
175,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
175,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
176,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
176,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
176,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
176,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
177,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
177,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
177,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,2
177,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,8
178,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
178,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
178,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
179,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
179,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,8
179,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,8
180,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,8
180,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,8
180,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
180,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
180,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
180,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,12
181,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
182,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
182,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
182,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
183,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
183,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
184,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,10
184,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
185,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
185,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
186,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
186,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
186,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
186,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
186,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
